score_ae,score_iso,label
0.007031338095686725,-0.12226230571041011,normal
0.01410353717467292,-0.031076677316187004,normal
0.18305844001420046,-0.09035417601479327,normal
0.07459951575724716,-0.06589980126572482,normal
0.0007391684488795528,-0.10281405465654722,normal
0.008559752114875946,-0.15282413202194067,normal
0.08713299098321928,-0.06919770566434312,normal
0.0004059549641437602,-0.15649019901679107,normal
0.014025265288335925,-0.08274536184341874,normal
0.06365582769111454,-0.13473260155331243,normal
0.09418522293238502,-0.0005089600307676828,normal
0.0844353185708199,-0.043545491113011134,normal
0.02031598938464196,-0.07576984834914079,normal
0.0996333831118831,-0.029451732893813254,normal
0.021665900724224474,-0.11385263909862944,normal
0.03149079271344676,-0.05826082485319628,normal
0.10978860413326326,-0.07200758265125146,normal
0.08390190514422145,-0.0694391967466532,normal
0.1513564861970721,-0.02910585999572929,normal
0.085745063053581,-0.05070031588880791,normal
0.0672035444469806,-0.06845105348699906,normal
0.00786856491587284,-0.14619549744913185,normal
0.0366733045765616,-0.11840185181117854,normal
0.024652811828706492,-0.08490835734382897,normal
0.0223760162929937,-0.07626510502893395,normal
0.28898475249303407,-0.12520814898695695,normal
0.039950999763201905,0.01646706702313684,normal
0.17808441689988183,-0.01934423778985709,normal
0.07978675085891865,-0.05591526718430066,normal
0.126706020215072,-0.07711852554865022,normal
0.05587482595110164,-0.08848835879604607,normal
0.0688124722113268,-0.11807673840088942,normal
0.05426347466733548,-0.0769007792592455,normal
0.01737719162601908,-0.06968989839428998,normal
0.1025409442452643,-0.12967042301926499,normal
0.026366189469301037,-0.0666329433102041,normal
0.001969318486455089,-0.08621036195298995,normal
0.08295750290362192,-0.15631230231509563,normal
0.015594685617985816,-0.11441540043118008,normal
0.22568665178186426,-0.09654422133686577,normal
0.24620499302304186,-0.004492493706392389,normal
0.1970807907707073,-0.05773787501864967,normal
0.03698299171978934,-0.13341926276399566,normal
0.0012461852297555507,-0.06055854842329452,normal
0.21084187658655118,-0.14189215955753462,normal
0.04471506216424491,-0.03669235784451707,normal
0.2720673612897645,-0.09884498607271515,normal
0.26509883809041646,-0.08374544754956684,normal
0.1533909613743535,-0.026968134098312398,normal
0.02790208545377282,-0.13148654274337002,normal
0.03890335456789549,-0.13588472740451965,normal
0.1523781321982464,-0.1033439730538402,normal
0.030491698514457367,-0.038464845959227334,normal
0.014857489303660383,-0.1407738430190737,normal
0.06509895936481822,-0.19328622392442274,normal
0.22010347766456334,-0.09804635433635996,normal
0.09526604782063497,-0.05793036800356319,normal
0.06752898691485244,-0.03198953001044683,normal
0.00817825578794583,-0.09852645448341596,normal
0.07636245724141742,-0.0964570642846401,normal
0.3688455798277054,-0.03384397062977011,normal
0.012073646931381132,-0.15478966798781682,normal
0.058439625998520296,-0.09554083100732037,normal
0.16788869103206355,-0.0723830444029977,normal
0.1080027398682936,-0.06203125114859863,normal
0.09552595402413384,-0.1003922677276353,normal
0.0969830044979592,-0.07862235953176634,normal
0.03563938738519593,-0.17953309413651958,normal
0.027804966741367614,-0.10632993649335394,normal
0.132589960580777,-0.06185965149782131,normal
0.1329062559269623,-0.11929176137018718,normal
0.16143600378943318,-0.0776406311364161,normal
0.1955692769469309,-0.062125099967892075,normal
0.057287458954632296,-0.0937019680343106,normal
0.055694750204095936,-0.07318144916013716,normal
0.128075994584679,-0.1185093026113845,normal
0.08397752599102402,-0.08826445118784187,normal
0.09684405188092136,-0.0555913532164311,normal
0.1270895579963364,-0.07372108156126263,normal
0.17658587810774137,-0.10346125078255743,normal
0.032998592571012335,-0.07103134382836829,normal
0.03767494309820451,-0.05141560837453528,normal
0.007895683134988845,-0.1619976511430991,normal
0.06907312212875477,-0.033637037401764096,normal
0.00292832833686856,-0.09345018954724288,normal
0.05012855585456877,-0.06298040267039079,normal
0.06258356685497007,-0.032110123054190885,normal
0.0270104528251618,-0.13486694788921866,normal
0.07149060241169403,-0.10837764009710187,normal
0.0024780049681179636,-0.0915419478350282,normal
0.0030450799426231506,-0.11135014084497713,normal
0.13834810956305088,-0.01060253696652766,normal
0.035726801936619576,-0.1142708837530717,normal
0.01087112330379424,-0.10222187117947466,normal
0.05909228706232125,-0.07182443873588093,normal
0.11757183523565883,-0.12808598104304356,normal
0.019449440274392268,-0.09582722847025055,normal
0.07801756949251944,-0.067301869549993,normal
0.007136882319191783,-0.09331441617530045,normal
0.0042452076728247525,-0.08373547435599793,normal
0.06063271525004168,-0.10117328449793483,normal
0.06223283541557938,-0.1405788123672307,normal
0.08116299585636927,-0.06713627154643045,normal
0.10359684503333474,-0.009802677134110344,normal
0.29788456069599945,-0.07926393476866248,normal
0.058103289538428506,-0.07098943531009802,normal
0.031201577128478306,-0.052291089795325624,normal
0.1268523183786149,-0.13077321986186796,normal
0.025268117234890985,-0.011899413674815784,normal
0.046238674501864106,-0.07190684814308793,normal
0.006536413486693592,-0.014725724036435642,normal
0.0020542087633179506,-0.10932131982095958,normal
0.26299039386148815,-0.007277523097687005,normal
0.144621411369205,-0.048993780238608675,normal
0.09525141862394733,-0.05787839656590567,normal
0.04206877155721135,-0.07063902182587409,normal
0.0152245228913687,-0.08994114472297798,normal
0.013609659325828333,-0.031978733661045096,normal
0.023040479130126686,-0.07438560520607812,normal
0.06374325186506517,-0.15868278814348608,normal
0.10030794302214206,-0.1246874584682801,normal
0.08635122797574388,-0.0874338300877099,normal
0.026272980911119674,-0.0676000406733778,normal
0.24784827988450453,-0.08226353955599583,normal
0.10712139239001811,-0.031241168408253472,normal
0.06465843855450651,-0.158044074561545,normal
0.07568243776299481,-0.0742564825397936,normal
0.04352302924256411,-0.1527191690154862,normal
0.022772903381925082,-0.049611508180633264,normal
0.03520113034584899,-0.08377834857768011,normal
0.11345454782053706,-0.06321560111903528,normal
0.001159846377664342,-0.11455531842359065,normal
0.009870431379198083,-0.02882140273368996,normal
0.0037675501562016425,-0.038331013437645944,normal
0.0033265161533833944,-0.0566582278795245,normal
0.15473624268925268,-0.08518068987453763,normal
0.09729924893605507,-0.05680570858819471,normal
0.05142276755303139,-0.10827570271949397,normal
0.00823655347582506,-0.045777773639171515,normal
0.05412143726377866,-0.014020764227043167,normal
0.051316026567549695,-0.03717557760083255,normal
0.015215577024017999,-0.10918409879229637,normal
0.04551193050418591,-0.06554330730907588,normal
0.040666929166656554,-0.13172566175034592,normal
0.07653779463305076,-0.05710438755297297,normal
0.08064916288327297,-0.061975863485498446,normal
0.0037089859216427783,-0.15479265358128658,normal
0.03755072037240492,-0.12647135375649454,normal
0.07864999958261829,-0.09132555586975069,normal
0.05595515620862318,-0.09203438988563305,normal
0.1553079562540351,-0.12837907741675222,normal
0.08599798112439982,-0.06444085082591265,normal
0.014228229501384587,-0.06994105564237951,normal
0.0058545949004992675,-0.08777076527914078,normal
0.08227153176871128,-0.11023166000633453,normal
0.0021495258133915544,-0.038051714943337464,normal
0.07050779022458326,-0.013783715476468186,normal
0.22538043643097216,-0.09934245935386149,normal
0.06854259564620356,-0.10448667668619283,normal
0.03930405537791258,-0.06035169338352015,normal
0.08246617262759856,-0.09432117518987945,normal
0.0490364779240873,-0.08557588802652936,normal
0.06310514884610562,-0.050413873931013146,normal
0.22705017169863995,-0.15637424350029172,normal
0.03903420218801497,-0.02726790700589323,normal
0.2599273489205403,-0.07709277902682635,normal
0.18860609470159354,-0.09645972578248721,normal
0.017431700875236,-0.08356936616885796,normal
0.005750732424252562,-0.08150282579917925,normal
0.008498026838530418,-0.14924805213779702,normal
0.0014711910277786964,-0.020202470901870564,normal
0.007936400932460331,-0.07834697470917526,normal
0.09190998980617338,-0.062279914782105,normal
0.005907970155714162,-0.04193800917703829,normal
0.030732575063589482,-0.12084649830241201,normal
0.14908208320778216,-0.06106112403859086,normal
0.0018837602544569208,-0.09070564363595174,normal
0.13476244049487668,-0.04612916899134025,normal
0.02648667734717036,-0.1650890968140598,normal
0.01006000958632861,-0.08396377200965076,normal
0.09545243267519307,-0.10411282623135847,normal
0.07931193411465763,-0.06270948197463377,normal
0.16795326512695574,-0.06119823250527191,normal
0.10626348630115202,-0.10830503579288105,normal
0.13015966447951827,-0.10848695456704174,normal
0.026506708984539086,-0.08442661474229318,normal
0.01562666368323576,-0.11586568909260833,normal
0.11110051168043399,-0.046320652181914924,normal
0.13153673465947358,-0.09476828801789784,normal
0.3725603912112185,-0.19627952877286564,normal
0.0425663483322084,-0.09499288226487225,normal
0.037219512956938615,-0.1215417528337589,normal
0.11983636026748697,-0.1452510326184378,normal
0.033338693674460254,-0.1294970655289029,normal
0.2136110339519461,-0.0756236611266812,normal
0.15638713257329992,-0.026854366870070756,normal
0.04482844875537278,-0.0674726210454008,normal
0.11118277731963688,-0.10426013552862959,normal
0.11237063894840138,-0.06176383219317189,normal
0.008707001504537442,-0.09836361240875967,normal
0.18627565446941055,-0.10778401476652578,normal
0.05629659918054035,-0.12617450672931937,normal
0.1401066046018664,-0.1500731522700688,normal
0.030858834093160665,-0.09559694826237781,normal
0.1807032411636741,-0.07367786040319473,normal
0.0394390763248137,-0.08386494680059559,normal
0.0008717445292140383,-0.09663867711789434,normal
0.1886325837569963,-0.11782984242787126,normal
0.00765804884387802,-0.05567015233260126,normal
0.03077229067080311,-0.1326852767978634,normal
0.23975779065506284,-0.04895888344626099,normal
0.24063596320831918,-0.120088680757069,normal
0.0681597832844211,-0.1100974094941214,normal
0.07993840643124198,-0.1386714076246271,normal
0.047601173089828606,-0.10005608587542547,normal
0.027761822299695763,-0.040987501660880846,normal
0.03187890676403118,-0.05937487646224174,normal
0.0893058863942805,-0.0408631155188786,normal
0.11166702989304618,-0.05911429816264257,normal
0.12545563329769188,-0.12414679314121477,normal
0.12470648254789934,-0.0932315689731023,normal
0.007650955723225556,-0.11120796516469851,normal
0.054563967725868474,-0.02677700383843839,normal
0.0047425365158990235,-0.12787154585705246,normal
0.06379690525563143,-0.04425209242443556,normal
0.04660442199898268,-0.04428184519564923,normal
0.1749294931376641,-0.006815191931356518,normal
0.034575329557430805,-0.0963874637051799,normal
0.00996047820419607,-0.05150711361679351,normal
0.01234461236336955,0.011266073461553713,normal
0.1146744437663275,-0.10470566707734787,normal
0.0770324543798428,-0.14140160990129438,normal
0.008528696979630835,-0.15520040135631055,normal
0.007028441733488406,-0.051491518845546744,normal
0.09657667773224798,-0.15532600832234336,normal
0.006043687162063771,-0.09489276211751692,normal
0.1380148683046865,-0.06250747251844158,normal
0.0979999802504004,-0.07259297852680344,normal
0.006787900046424965,-0.06298220543263311,normal
0.0070923094222245355,-0.07110840576796584,normal
0.3452366849646474,-0.028845367467464272,normal
0.037507006604183164,-0.11809265522955188,normal
0.037044420838025,-0.10707980553834126,normal
0.13404603226261416,-0.11090637781083296,normal
0.2353731630370595,-0.04679232752549559,normal
0.34150191516815875,-0.04398405646419746,normal
0.11199193840930734,-0.061950987227259675,normal
0.03776167996953005,-0.03266025332440289,normal
0.0069755194958365805,-0.12712163469505522,normal
0.12009940323637006,-0.013311035537954513,normal
0.06538883260491944,-0.01907045513150967,normal
0.0441626500243979,-0.05057512011017013,normal
0.18945901403824725,-0.008728043649157607,normal
0.009430416637750419,-0.14626492830711096,normal
0.05428040874983634,-0.10097792545050607,normal
0.0009134871546033335,-0.1094121384272781,normal
0.0505883495666341,-0.05114082704970627,normal
0.004636034485274062,-0.12200562958408583,normal
0.010119279674493697,-0.04970019402650058,normal
0.010002098560596502,-0.025178554240131462,normal
0.08380547091255773,-0.05219188399664003,normal
0.10964781740771783,-0.06864995905353996,normal
0.07004430217622948,-0.11951493363602997,normal
0.26197761672819014,-0.11387403864501458,normal
0.03758372623362138,-0.030015243788133333,normal
0.026917532593644697,-0.04882603984378671,normal
0.16236020305361837,-0.08156078077510176,normal
0.02024656541854827,-0.09671638183063562,normal
0.26422960850015287,-0.16103231492445508,normal
0.0009783155487175447,-0.12283409674737755,normal
0.28020215383035857,-0.0035432365144110606,normal
0.0035295198894801515,-0.13121822284009868,normal
0.17741769833280072,-0.07242080715115677,normal
0.06001146002795123,-0.03970224107219206,normal
0.39654628863408264,-0.1301969067200917,normal
0.006132910076356395,-0.07261158100875667,normal
0.0645687730986679,-0.0424833784995738,normal
0.2786860177004804,-0.07950002712370999,normal
0.05923551465448352,0.03473612222667073,normal
0.07941026323049499,-0.14674397035512782,normal
0.09519209904934194,-0.037650858804644846,normal
0.048490220454156074,-0.08691206949585857,normal
0.07901393384064177,-0.049123193806533,normal
0.07022606894446046,-0.06234771393203017,normal
0.1851386215586118,-0.10932624788439986,normal
0.003720916939478478,-0.07084014430162638,normal
0.026387418071900676,-0.1543160580559315,normal
0.2403196804688745,-0.05587009997714425,normal
0.1767740662762789,-0.06807366136037897,normal
0.0486540209567696,-0.05445359325427591,normal
0.07743464229911819,-0.037675266996513995,normal
0.02598987359161041,-0.06529520639161157,normal
0.01667233291488516,-0.07407642320806895,normal
0.0498446879043279,-0.1152427334664517,normal
0.03487628276933867,-0.10848883054596203,normal
0.07009949648053145,-0.03253061519290676,normal
0.006473782754654783,-0.02254658377176086,normal
0.2931968098018054,-0.08952441745248216,normal
0.3427092460442031,-0.07815989010986904,normal
0.09582911055302315,-0.11618457499975064,normal
0.06144627475296719,-0.033089726189302206,normal
0.0296303441243488,-0.05338332705232886,normal
0.13447257339903973,-0.002351302541450037,normal
0.09234636669190525,-0.11513292308718956,normal
0.01419789232803907,-0.09512031596072869,normal
0.1934640873599302,-0.07074216309897711,normal
0.13831956090938172,-0.05414041849096918,normal
0.2393390820026749,-0.0886267055019053,normal
0.10348832033569075,-0.11491844361814801,normal
0.07603232156730982,-0.04474369884305716,normal
0.04333620052744907,-0.05115458549817674,normal
0.21592146892376946,-0.116650964022549,normal
0.1608313904037536,-0.02578228795578017,normal
0.003701835092249823,-0.03319205163213585,normal
0.002137665349320909,-0.07462814011008828,normal
0.03778782092666103,-0.07681608550495854,normal
0.1330918178396869,-0.05783768915536372,normal
0.3491420374576134,-0.11446812281025033,normal
0.013040760794758376,-0.07879874083343671,normal
0.07213793041725886,-0.16609534178436722,normal
0.03835789598064769,-0.04494177417988258,normal
0.280296684350077,-0.1424597288976744,normal
0.14767305659469077,-0.019863206862840037,normal
0.1457752037175886,-0.09320480375865801,normal
0.050593245691181885,-0.08846667927724708,normal
0.04286679490618792,-0.10510935624338022,normal
0.025551111372004897,-0.09152155495688305,normal
0.004642157107586898,-0.023258746194078535,normal
0.16003409120026482,-0.17951234626140317,normal
0.13408939513999385,-0.028921384556472488,normal
0.6537956478254466,-0.06647906075593167,normal
0.45558987205954665,-0.1282808659142886,normal
0.06485212741131152,-0.12301249572196951,normal
0.11722264721650087,-0.01294427891167188,normal
0.23169373462995488,-0.11782027519770924,normal
0.15158176117673966,-0.12613402042383837,normal
0.022732195566491722,-0.03450741830541083,normal
0.04790614619198916,-0.06645788494856343,normal
0.011063707545047093,-0.11751702306145595,normal
0.24641790291533672,-0.07133500098381525,normal
0.07454781620708946,-0.1210301073456111,normal
0.020768298033478697,-0.03596714406309579,normal
0.08910636313386001,-0.03754516140507466,normal
0.07701363477944574,-0.05871975204712228,normal
0.035473636983768486,-0.06553355755011933,normal
0.009643129711877542,-0.009552475005305053,normal
0.08907530268152818,-0.08001254690447099,normal
0.05876883393488302,-0.12727496501683205,normal
0.1183845664768412,-0.06202104348670773,normal
0.058744788833881206,0.003441881981484554,normal
0.15294160890467873,-0.12059037972743408,normal
0.06422032952171901,-0.09445851066775943,normal
0.06584916647841177,-0.06334215847594189,normal
0.16742069145838173,-0.08215619396022956,normal
0.041331785119049363,-0.11929214321509259,normal
0.011511036431223916,-0.03512568575078117,normal
0.002336401714567575,0.012801628880690377,normal
0.11256459621300685,-0.0721547416390437,normal
0.07747191736485437,-0.11616273158944002,normal
0.09741322782383012,-0.141958421002139,normal
0.01915851947947548,-0.06968096075115277,normal
0.011729004098262292,-0.035844906267349694,normal
0.0011721181012535025,-0.06099329014018474,normal
0.03453498092120554,-0.08009615363675415,normal
0.07131179005319557,-0.10357086607157225,normal
0.03983854940489206,-0.12368654530872358,normal
0.0460255650262745,-0.04660994694700472,normal
0.18760492183851532,-0.04344913514457657,normal
0.03424820915400894,-0.14182919146762935,normal
0.05772200224578569,-0.01640644087277264,normal
0.12246973901757613,-0.05703715116423995,normal
0.04040641050393438,-0.02401621419416826,normal
0.07784723802824683,-0.1336851099394046,normal
0.15865125149474454,-0.13463296621661755,normal
0.2388952332299734,-0.08595877239069188,normal
0.012726550345186879,-0.05988862292419223,normal
0.2089330210433663,-0.008145567082921454,normal
0.05420022247964245,-0.05175684344739474,normal
0.02389883634811166,-0.08970725107248134,normal
0.049166957389655805,-0.1210547683066357,normal
0.31309224780644734,-0.030799977091234,normal
0.05427930341338878,-0.11858821703002859,normal
0.03188928256803998,-0.014861257809107131,normal
0.08027890191661277,-0.09137538598426037,normal
0.021970277417248236,-0.016376717095285986,normal
0.006311624398098803,-0.05284274839762887,normal
0.011038017576993268,-0.08547981957769833,normal
0.01096147392536057,-0.10077585487304506,normal
0.013180792124533838,-0.0936363150938432,normal
0.011956805285401325,-0.0628673323049905,normal
0.08192672408606452,-0.07691374015129133,normal
0.01605970856275853,-0.10375245632274821,normal
0.03393114526358442,-0.0866252564127053,normal
0.18167793001026863,-0.076856918811234,normal
0.051390491331727496,-0.1651493637765925,normal
0.08810312669219045,-0.06167327540845205,normal
0.01513028136905732,-0.11918884898867227,normal
0.017084078479607606,-0.1261332961282298,normal
0.0033381770174052243,-0.14749377388442841,normal
0.01480378752524647,-0.1517556999147156,normal
0.02612384949049164,-0.13421790012449158,normal
0.015584945398648636,-0.10836083830521961,normal
0.007430872628829406,-0.0018696344989372754,normal
0.010284497079468203,-0.10103518703580816,normal
0.04941034746923033,-0.07288999574927875,normal
0.018487376507607726,-0.06398074453974685,normal
0.03623848924087348,-0.07475739255136606,normal
0.05600041477714643,-0.08309773842903975,normal
0.09379659472100338,-0.1278117505439698,normal
0.0032084584080012343,-0.021962898068831525,normal
0.12851953950608958,-0.0077121342544845956,normal
0.07908749522938371,-0.14730634776490742,normal
0.006823634430106741,-0.12096114363545518,normal
0.16545077587904725,-0.09119241369508024,normal
0.20293548371031425,-0.11858151179640766,normal
0.005041826204813073,-0.05976137786176539,normal
0.025934147450292065,-0.10913088809626452,normal
0.1312748146581314,0.006602242712264103,normal
0.11034857921714468,-0.032378056226256155,normal
0.016318370564944038,-0.0714970387747114,normal
0.018791922494522658,-0.03892054946721071,normal
0.03702280880194958,-0.035763983025707644,normal
0.053013005173489156,-0.10255789952232973,normal
0.07704014672468416,-0.1126486897816786,normal
0.03682500504002809,-0.0768742774812141,normal
0.04967128873767341,-0.04553455502008224,normal
0.1100983152311874,-0.07443758405386329,normal
0.002989836185718277,-0.1430798592876399,normal
0.02327492975059178,-0.1121129777580337,normal
0.09995934999648207,-0.08295891454377512,normal
0.1804613403464491,-0.0830266241730332,normal
0.05734232897667207,-0.0010983129284076742,normal
0.06076236018824552,-0.1354395176959599,normal
0.00906890708325307,-0.05977643032656502,normal
